o $14,999","6,555","+/-1,236","5,319","7,791"
"B19131",23.000,"$15,000 to $19,999","9,657","+/-1,285","8,372","10,942"
"B19131",24.000,"$20,000 to $24,999","10,669","+/-1,552","9,117","12,221"
"B19131",25.000,"$25,000 to $29,999","14,100","+/-1,896","12,204","15,996"
"B19131",26.000,"$30,000 to $34,999","14,596","+/-1,504","13,092","16,100"
"B19131",27.000,"$35,000 to $39,999","16,296","+/-1,913","14,383","18,209"
"B19131",28.000,"$40,000 to $44,999","17,520","+/-1,845","15,675","19,365"
"B19131",29.000,"$4
