3.78,-79.78,(ILM)
2239,175,BOW,MERRIMACK,NH,43.13,-71.55,(GYX)
2240,75,MCEWEN,HUMPHREYS,TN,36.11,-87.64,(OHX)
2240,75,CUTSHIN,LESLIE,KY,37.09,-83.26,PUBLIC REPORT VIA DISPATCHER (JKL)
2240,75,4 S CAMPBELLSVILLE,TAYLOR,KY,37.29,-85.35,PENNY SIZED HAIL FELL AT HATCHER. (LMK)
2243,75,TAZEWELL,TAZEWELL,VA,37.12,-81.52,COVERED THE GROUND. (RNK)
2245,175,1 E SELLERS,MARION,SC,34.28,-79.45,ALSO...SEVERAL LIMBS DOWN. (ILM)
2253,100,5 NE SUPPLY,BRUNSWICK,NC,34.07,-78.21,QUARTER SIZE HAIL WAS REPORTED ON HWY 17 AND M
