YTON,RABUN,GA,34.78,-83.53,A LOCAL RESIDENT REPORTED THAT A FEW SMALL TREES WERE BLOWN DOWN NEAR THE SOUTH END OF LAKE BURTON. (GSP)
1952,UNK,6 N CLARKESVILLE,HABERSHAM,GA,34.7,-83.52,A FEW LIMBS UP TO 3 AND 4 INCHES IN DIAMETER FELL DURING A STORM GUST. TOPS OF TREES ON RIDGES WERE SEEN TO BE VIGOROUSLY SWAYING. (GSP)
1957,UNK,PETOSKEY,EMMET,MI,45.38,-84.96,TREE DAMAGE DUE TO WIND. (APX)
1958,UNK,1 W STEELE,ST. CLAIR,AL,33.93,-86.21,MULTIPLE TREES AND POWER LINES DOWN ON BYNUM RD. (BMX)
2000,UNK,MOUNT PLEA
