04",130.0,"$1,500 or more","3.1%","0.7","4.9%","0.8","*"
"DP04",131.0,"No cash rent","2,545","549","2,854","478",
"DP04",132.0,"Median (dollars)","849","**","868","**",
"DP04",132.3,,,,,,
"DP04",132.5,"GROSS RENT AS A PERCENTAGE OF HOUSEHOLD INCOME",,,,,
"DP04",133.0,"Renter-occupied units","95,387","3,105","102,092","2,368","*"
"DP04",134.0,"Less than 15.0 percent","8.1%","0.9","10.2%","1.2",
"DP04",135.0,"15.0 to 19.9 percent","12.1%","1.3","10.9%","1.2",
"DP04",136.0,"20.0 to 24.9 percent","11.0%","1.0",
