(015, 022)",242,"Female","33,975","+/-1,844","36,480","+/-3,898"
"529","English (015, 022)",243,"All families","7.5","+/-1.0","4.0","+/-1.7"
"529","English (015, 022)",244,"With related children under 18 years","11.7","+/-1.7","5.6","+/-3.6"
"529","English (015, 022)",245,"With related children under 5 years only","10.6","+/-4.3","N","N"
"529","English (015, 022)",246,"Married-couple family","3.5","+/-0.8","2.2","+/-1.4"
"529","English (015, 022)",247,"With related children under 18 years","4.7","+/-1.5","N
