,619"
"C24040",7.000,"Manufacturing","2,352","+/-783","1,569","3,135"
"C24040",8.000,"Wholesale trade","254","+/-198","56","452"
"C24040",9.000,"Retail trade","1,619","+/-643","976","2,262"
"C24040",10.000,"Transportation and warehousing, and utilities:","1,565","+/-594","971","2,159"
"C24040",11.000,"Transportation and warehousing","1,379","+/-530","849","1,909"
"C24040",12.000,"Utilities","186","+/-246","0","432"
"C24040",13.000,"Information","291","+/-218","73","509"
"C24040",14.000,"Finance and insuranc
