0, 081)",140,"Entered 2000 or later","28.7","+/-3.6","7.0","+/-9.9"
"541","Irish (050, 081)",141,"Entered 1990 to 1999","30.6","+/-3.4","42.9","+/-41.6"
"541","Irish (050, 081)",142,"Entered before 1990","40.7","+/-3.2","50.1","+/-38.6"
"541","Irish (050, 081)",143,"Foreign-born population excluding population born at sea","107,657","+/-5,914","1,491","+/-1,024"
"541","Irish (050, 081)",144,"Europe","11.2","+/-2.1","N","N"
"541","Irish (050, 081)",145,"Asia","18.5","+/-2.0","N","N"
"541","Irish (050, 081)",
