,32.56,-83.15,3 TREES ALSO BLOWN DOWN. (FFC)
2003,75,2 SE BENNETTS POINT,COLLETON,SC,32.54,-80.43,PENNY SIZE HAIL REPORTED. (CHS)
2005,100,2 SE FORTSONIA,ELBERT,GA,33.99,-82.75,QUARTER SIZE HAIL REPORTED. (GSP)
2005,75,2 W BRODHEAD,ROCKCASTLE,KY,37.4,-84.45,(JKL)
2005,75,WINDSOR,HARTFORD,CT,41.85,-72.65,(BOX)
2010,75,4 S PERRY,HOUSTON,GA,32.41,-83.74,(FFC)
2015,75,YORK,YORK,ME,43.14,-70.65,(GYX)
2020,88,3 E COCHRAN,BLECKLEY,GA,32.39,-83.3,(FFC)
2020,100,FRANKFORT,FRANKLIN,KY,38.19,-84.87,(LMK)
2030,175,10 S
