
    "",            "",            "",            "",            "",            "",            "",            "",            "",
    "",            "",            "",            "",            "",            "",            "",            "",            "",
  "39",             0,             0,             0,             0,             0,             0,            23,            27,
    "",            "",            "",            "",            "",            "",            "",            "",           
