4,0,160,0,0,0
American,7/23,198,1544,ORD,"Chicago, IL",DCA,"Washington, DC",3,1810,1805,-5,2123,85,2348,5,2100,2353,173,612,0,173,0,0,0
AirTran,7/23,198,617,PHL,"Philadelphia, PA",MCO,"Orlando, FL",3,1356,1439,43,1757,122,1959,25,1620,2024,244,861,0,201,0,0,43
American Eagle,7/23,198,4315,JFK,"New York, NY",PIT,"Pittsburgh, PA",3,1555,1555,0,1913,60,2013,5,1720,2018,178,340,0,178,0,0,0
JetBlue,7/23,197,148,JFK,"New York, NY",BTV,"Burlington, VT",3,2035,2221,106,138,48,226,5,2215,231,256,267,0,256,0,0,0