000 to $44,999","52,018","+/-3,316","48,702","55,334"
"B19001A",10.000,"$45,000 to $49,999","48,225","+/-3,947","44,278","52,172"
"B19001A",11.000,"$50,000 to $59,999","99,175","+/-4,928","94,247","104,103"
"B19001A",12.000,"$60,000 to $74,999","141,166","+/-5,411","135,755","146,577"
"B19001A",13.000,"$75,000 to $99,999","188,129","+/-6,367","181,762","194,496"
"B19001A",14.000,"$100,000 to $124,999","135,322","+/-5,383","129,939","140,705"
"B19001A",15.000,"$125,000 to $149,999","91,371","+/-4,471","86,90
