98,260","12,826","2,747",715,,12.83,2.75,0.72
May-93,"12,902,554,434","2,816,379,363","746,809,909","12,903","2,816",747,,12.90,2.82,0.75
Jun-93,"13,064,891,567","2,864,103,229","783,078,903","13,065","2,864",783,,13.06,2.86,0.78
Jul-93,"10,271,804,895","2,263,858,295","744,259,793","10,272","2,264",744,,10.27,2.26,0.74
Aug-93,"11,951,280,276","2,356,442,561","756,351,168","11,951","2,356",756,,11.95,2.36,0.76
Sep-93,"12,624,969,777","2,634,918,458","791,841,374","12,625","2,635",792,,12.62,2.63,0.79
