05",60.0,"Black or African American","6,012","+/-842","1.6","+/-0.2"
"DP05",61.0,"American Indian and Alaska Native","5,143","+/-558","1.4","+/-0.1"
"DP05",62.0,"Asian","7,960","+/-823","2.1","+/-0.2"
"DP05",63.0,"Native Hawaiian and Other Pacific Islander","450","+/-441","0.1","+/-0.1"
"DP05",64.0,"Some other race","3,337","+/-949","0.9","+/-0.2"
"DP05",64.3,,,,,
"DP05",64.5,"HISPANIC OR LATINO AND RACE",,,,
"DP05",65.0,"Total population","380,180","*****","100","(X)"
"DP05",66.0,"Hispanic or Latino (of an
