139","22,225"
"B24022",56.000,"Protective service occupations:","46,200","+/-29,440","16,760","75,640"
"B24022",57.000,"Fire fighting and prevention, and other protective service workers including supervisors","-","**","**","**"
"B24022",58.000,"Law enforcement workers including supervisors","46,200","+/-29,440","16,760","75,640"
"B24022",59.000,"Food preparation and serving related occupations","15,285","+/-2,242","13,043","17,527"
"B24022",60.000,"Building and grounds cleaning and maintenance occupations"
