ican","1.4%","0.2","1.1%","0.1",
"DP05",61.0,"American Indian and Alaska Native","3.2%","0.3","3.0%","0.4",
"DP05",62.0,"Asian","1.5%","0.1","1.4%","0.1","*"
"DP05",63.0,"Native Hawaiian and Other Pacific Islander","0.5%","0.2","0.6%","0.2",
"DP05",64.0,"Some other race","4.0%","0.7","3.3%","0.6",
"DP05",64.3,,,,,,
"DP05",64.5,"HISPANIC OR LATINO AND RACE",,,,,
"DP05",65.0,"Total population","194,944","*****","193,035","*****","c"
"DP05",66.0,"Hispanic or Latino (of any race)","14.0%","*****","13.4%","*****
