0578,2,8.4,2,0.233,2,3.007648,2,3,2,342.9,2,2032,2,2328.3,-9,9,-9,9
gasexII,HRP,3,1,14,3114,27,2,2001,2248,58.95,-2.3275,-130.8928,2.28,27.235,27.5482,35.161,35.15,2,204.1523,2,8.4,2,0.23,2,2.99788,2,3,2,343.1,2,2032,2,2328.2,-9,9,-9,9
gasexII,HRP,3,1,16,3116,27,2,2001,2248,58.95,-2.3275,-130.8928,0.81,27.151,27.3869,35.157,35.1518,2,204.2453,2,8.3,2,0.227,2,3.007654,2,3,2,341,2,2032.3,2,2330,-9,9,-9,9
gasexII,HRP,4,1,6,4106,28,2,2001,2330,59.9792,-2.297,-131.455,10.46,27.044,27.2571,35.149,35.1448,2,201.40
