 $29,999","4,465","+/-1,120","3,345","5,585"
"B19037B",25.000,"$30,000 to $34,999","4,621","+/-1,292","3,329","5,913"
"B19037B",26.000,"$35,000 to $39,999","5,856","+/-1,545","4,311","7,401"
"B19037B",27.000,"$40,000 to $44,999","6,300","+/-1,407","4,893","7,707"
"B19037B",28.000,"$45,000 to $49,999","6,473","+/-1,672","4,801","8,145"
"B19037B",29.000,"$50,000 to $59,999","10,833","+/-1,918","8,915","12,751"
"B19037B",30.000,"$60,000 to $74,999","14,258","+/-1,816","12,442","16,074"
"B19037B",31.000,"$75,00
