6,232"
.Sedro-Woolley city,Washington,"9,119","8,802","8,692","8,658","8,658"
.Balance of Skagit County,Washington,"45,629","45,262","44,653","44,470","44,506"
Skamania County,Washington,"10,049","9,991","9,903","9,872","9,872"
.North Bonneville city,Washington,614,607,596,593,593
.Stevenson city,Washington,"1,211","1,211","1,203","1,200","1,200"
.Balance of Skamania County,Washington,"8,224","8,173","8,104","8,079","8,079"
Snohomish County,Washington,"633,947","623,890","609,250","606,024","606,024"
.Arlin
