","      50","Some other race","         4,715","   0.4%","         2,099","   0.2%","- 0.2%","+/-0.2%","no"
"        1","      51"," "," "," "," "," "," "," "," "
"        1","      51","HISPANIC ORIGIN AND RACE"," "," "," "," "," "," "," "
"        1","      51","     Total population","     1,229,997","   100%","     1,229,569","   100%","          -428","*****","- -"
"        1","      52","Hispanic or Latino (of any race)","        10,473","   0.9%","        10,346","   0.8%","- 0.1%","*****","- -"
