,707","3,708","3,708"
Walsh County,North Dakota,"5,737","5,750","5,756","5,757","5,757"
Ward County,North Dakota,"25,358","25,267","25,132","25,097","25,097"
Wells County,North Dakota,"2,642","2,644","2,643","2,643","2,643"
Williams County,North Dakota,"9,695","9,694","9,683","9,680","9,680"
"Note: The April 1, 2000 Estimates Base reflects modifications to the Census 2000 housing units as documented in the Count Question Resolution program, updates from the Boundary and Annexation Survey, and geographic pro
