","+/-5,899","37,354","+/-3,429"
"529","English (015, 022)",177,"Management, professional, and related occupations","26.4","+/-1.2","33.2","+/-3.8"
"529","English (015, 022)",178,"Service occupations","18.3","+/-1.3","15.1","+/-3.2"
"529","English (015, 022)",179,"Sales and office occupations","26.6","+/-1.6","22.0","+/-3.8"
"529","English (015, 022)",180,"Farming, fishing, and forestry occupations","0.4","+/-0.3","1.2","+/-1.4"
"529","English (015, 022)",181,"Construction, extraction, maintenance, and repa
