C05006",6.000,"England","N","N","N","N"
"C05006",7.000,"Ireland","N","N","N","N"
"C05006",8.000,"Other Northern Europe","N","N","N","N"
"C05006",9.000,"Western Europe:","N","N","N","N"
"C05006",10.000,"France","N","N","N","N"
"C05006",11.000,"Germany","N","N","N","N"
"C05006",12.000,"Other Western Europe","N","N","N","N"
"C05006",13.000,"Southern Europe:","N","N","N","N"
"C05006",14.000,"Italy","N","N","N","N"
"C05006",15.000,"Portugal","N","N","N","N"
"C05006",16.000,"Other Southern Europe","N","N","N","N"
