18","1,331","1,341","1,362","1,364","1,364"
Bowmanstown borough,Pennsylvania,898,898,899,895,894,894,895,895
Boyertown borough,Pennsylvania,"3,946","3,923","3,925","3,914","3,924","3,938","3,940","3,940"
Brackenridge borough,Pennsylvania,"3,322","3,370","3,412","3,454","3,493","3,533","3,543","3,543"
Braddock borough,Pennsylvania,"2,744","2,781","2,811","2,838","2,870","2,904","2,912","2,912"
Braddock Hills borough,Pennsylvania,"1,879","1,904","1,927","1,950","1,971","1,993","1,998","1,998"
Bradford c
