(excluding taxicab)","0.9%","0.6","1.0%","0.4",
"DP03",22.0,"Walked","1.7%","0.6","3.0%","1.1",
"DP03",23.0,"Other means","2.0%","0.8","5.3%","1.5","*"
"DP03",24.0,"Worked at home","2.5%","0.7","4.7%","1.3",
"DP03",24.3,,,,,,
"DP03",25.0,"Mean travel time to work (minutes)","21.8","**","21.0","**",
"DP03",25.3,,,,,,
"DP03",25.5,"OCCUPATION",,,,,
"DP03",26.0,"Civilian employed population 16 years and over","49,891","2,892","48,555","2,371",
"DP03",27.0,"Management, professional, and related occupations","35.
