income (dollars)","36,058","+/-1,041","34,739","+/-2,550"
"573","American (993-994)",216,"With earnings","73.4","+/-1.2","72.2","+/-2.6"
"573","American (993-994)",217,"Mean earnings (dollars)","49,329","+/-1,451","48,135","+/-3,180"
"573","American (993-994)",218,"With Social Security income","35.8","+/-1.0","35.6","+/-2.7"
"573","American (993-994)",219,"Mean Social Security income (dollars)","13,682","+/-307","13,472","+/-574"
"573","American (993-994)",220,"With Supplemental Security Income","5.7","+/-0
