erica:",143,"Foreign-born population excluding population born at sea","130,510","+/-7,225","88,235","+/-6,752"
"687","Latin America:",144,"Europe","11.5","+/-1.6","N","N"
"687","Latin America:",145,"Asia","14.9","+/-1.6","N","N"
"687","Latin America:",146,"Africa","2.2","+/-1.1","N","N"
"687","Latin America:",147,"Oceania","0.3","+/-0.2","N","N"
"687","Latin America:",148,"Latin America","67.6","+/-2.5","N","N"
"687","Latin America:",149,"Northern America","3.5","+/-0.8","N","N"
"687","Latin America:",150,
