come in the past 12 months (in 2007 inflation-adjusted dollars) --",,,,
"B25122",2.000,"Less than $10,000:","N","N","N","N"
"B25122",3.000,"With cash rent:","N","N","N","N"
"B25122",4.000,"Less than $100","N","N","N","N"
"B25122",5.000,"$100 to $199","N","N","N","N"
"B25122",6.000,"$200 to $299","N","N","N","N"
"B25122",7.000,"$300 to $399","N","N","N","N"
"B25122",8.000,"$400 to $499","N","N","N","N"
"B25122",9.000,"$500 to $599","N","N","N","N"
"B25122",10.000,"$600 to $699","N","N","N","N"
"B25122",11.00
