P04",100.0,"Less than $100","0.0%","0.1","0.0%","0.1",
"DP04",101.0,"$100 to $199","1.1%","0.3","0.5%","0.2","*"
"DP04",102.0,"$200 to $299","2.9%","0.4","1.6%","0.3","*"
"DP04",103.0,"$300 to $399","4.8%","0.5","3.3%","0.4","*"
"DP04",104.0,"$400 or more","8.8%","0.7","12.0%","0.8","*"
"DP04",105.0,"Median (dollars)","400","**","496","**","*"
"DP04",105.3,,,,,,
"DP04",105.5,"SELECTED MONTHLY OWNER COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME",,,,,
"DP04",106.0,"Owner-occupied units","143,675","2,768","149,654
