5 to 19 minutes","4,865","+/-1,845","3,020","6,710"
"C08134",25.000,"20 to 24 minutes","6,243","+/-1,948","4,295","8,191"
"C08134",26.000,"25 to 29 minutes","1,977","+/-687","1,290","2,664"
"C08134",27.000,"30 to 34 minutes","7,417","+/-1,904","5,513","9,321"
"C08134",28.000,"35 to 44 minutes","2,804","+/-849","1,955","3,653"
"C08134",29.000,"45 to 59 minutes","2,395","+/-914","1,481","3,309"
"C08134",30.000,"60 or more minutes","2,771","+/-1,014","1,757","3,785"
"C08134",31.000,"Public transportation (excl
