ation, and material moving occupations","N","N","N","N"
"C24010H",.,"SEX BY OCCUPATION FOR THE CIVILIAN EMPLOYED POPULATION 16 YEARS AND OVER (WHITE ALONE, NOT HISPANIC OR LATINO)",,,,
"C24010H",.,"Universe:  Civilian employed White alone, not Hispanic or Latino population 16 years and over",,,,
"C24010H",1.000,"Total:","16,719","+/-2,322","14,397","19,041"
"C24010H",2.000,"Male:","7,849","+/-1,251","6,598","9,100"
"C24010H",3.000,"Management, professional, and related occupations","3,203","+/-690","2,513",
