4","  4","        16,502","        11,283","        21,721"
"50000US4201","4","  5","        10,157","         6,637","        13,677"
"50000US4201","4","  6","         9,551","         5,949","        13,153"
"50000US4201","4","  7","         2,727","         1,037","         4,417"
"50000US4201","4","  8","        16,969","        12,582","        21,356"
"50000US4201","4","  9","           291","             0","           773"
"50000US4201","4"," 10","           649","             0","         1,6
