US TREES AND POWER LINES DOWN. (SHV)
1415,UNK,LITCHFIELD,MONTGOMERY,IL,39.18,-89.66,TREES UPROOTED...HIGH SCHOOL AND JR. HIGH W/OUT POWER DUE TO A SIGN DAMAGING A TRANSFORMER. (LSX)
1415,UNK,FARMERSVILLE,MONTGOMERY,IL,39.44,-89.65,TREE DAMAGE AND POWER LINES DOWN (LSX)
1420,UNK,STAUNTON,MACOUPIN,IL,39.01,-89.79,POWER LINES AND LARGE TREE LIMBS DOWN (LSX)
1430,UNK,TAYLORVILLE,CHRISTIAN,IL,39.52,-89.26,TREE OF UNKNOWN SIZE UPROOTED (ILX)
1440,UNK,3 S HILLSBORO,MONTGOMERY,IL,39.12,-89.48,4 INCH DIAMETER BRANCH
