    50,
  "49",            -2,             3,            12,            -6,            29,            -8,             2,            -4,
    "",            "",            "",            "",            "",            "",            "",            "",            "",
  "50",         -2975,         -2923,        -10185,        -11838,         -1683,         -2241,        -10199,         -8102,
  "51",         -3556,           -59,         -2741,         -6097,         -2510,         -1268,         -3902,    
