NTON,LACKAWANNA,PA,41.4,-75.67,AT LEAST ONE TREE DOWN. DAMAGE TO AT LEAST 4 HOUSES INCLUDING BROKEN WINDOWS... SIDING AND SHINGLES TORN OFF. (BGM)
0435,UNK,LUZERNE,LUZERNE,PA,41.29,-75.9,TREE DOWN IN KINGSTON TOWNSHIP. SEVERAL POWER OUTAGES ACROSS LUZERNE COUNTY ALONG WITH MINOR POOR DRAINAGE FLOODING. (BGM)
0445,UNK,ST. DAVID,FULTON,IL,40.49,-90.05,LARGE TREE BLOWN DOWN ONTO 3 AUTOS. (ILX)
0445,65,CANTON,FULTON,IL,40.56,-90.04,TREE LIMBS DOWN AND ONE POWER LINE BLOWN DOWN. (ILX)
0449,UNK,2 S ROCKTON,CLEARF
