     14,451","   1.9%","        20,381","   2.6%","   0.7%","+/-0.7%","no"
"        3","      63","Median household income (in 2001 inflation-adjusted dollars)","        34,718","(NA)","        36,183","(NA)","         1,465","+/-2,122","no"
"        3","      64","Mean household income (in 2001 inflation-adjusted dollars)","        49,136","(NA)","        52,166","(NA)","         3,030","+/-2,896","yes"
"        3","      65"," "," "," "," "," "," "," "," "
"        3","      65","With earnings","     
