10.9%","1.8","12.3%","2.0",
"DP03",37.0,"Wholesale trade","3.0%","0.9","1.8%","0.5",
"DP03",38.0,"Retail trade","12.4%","1.8","12.1%","2.0",
"DP03",39.0,"Transportation and warehousing, and utilities","6.7%","1.3","4.1%","1.0",
"DP03",40.0,"Information","1.2%","0.5","0.9%","0.4",
"DP03",41.0,"Finance and insurance, and real estate and rental and leasing","3.8%","0.9","4.6%","0.8",
"DP03",42.0,"Professional, scientific, and management, and administrative and waste management services","10.5%","1.9","7.1%","1
