6","1,585","1,301"
.FAMILY HOUSEHOLDER,,,,,,,,,,
..Married spouse present,"28,815",841,"1,718","8,506","5,068","2,430","6,362","2,426",780,684
..Other family householder,"2,674",99,272,"1,017",535,235,364,112,19,22
.NONFAMILY HOUSEHOLDER,,,,,,,,,,
..Living alone,"9,400",426,736,"2,827","1,762",722,"1,860",691,212,164
..Living with nonrelatives,"2,635",43,176,776,594,228,559,167,45,47
.RELATIVE OF HOUSEHOLDER,,,,,,,,,,
..Spouse,"15,327",439,"1,015","4,685","2,636","1,237","3,235","1,303",448,329
..O
