ng, and forestry occupations",,,"0.4","+/-0.2"
"001","Total population",188,"Construction, extraction, maintenance, and repair occupations",,,"19.5","+/-1.4"
"001","Total population",189,"Production, transportation, and material moving occupations",,,"13.0","+/-1.2"
"001","Total population",190,"Female civilian employed population 16 years and over",,,"197,909","+/-4,915"
"001","Total population",191,"Management, professional, and related occupations",,,"38.4","+/-1.9"
"001","Total population",192,"Service 
