B05003G",5.000,"Foreign born:","N","N","N","N"
"B05003G",6.000,"Naturalized U.S. citizen","N","N","N","N"
"B05003G",7.000,"Not a U.S. citizen","N","N","N","N"
"B05003G",8.000,"18 years and over:","N","N","N","N"
"B05003G",9.000,"Native","N","N","N","N"
"B05003G",10.000,"Foreign born:","N","N","N","N"
"B05003G",11.000,"Naturalized U.S. citizen","N","N","N","N"
"B05003G",12.000,"Not a U.S. citizen","N","N","N","N"
"B05003G",13.000,"Female:","N","N","N","N"
"B05003G",14.000,"Under 18 years:","N","N","N","N"
"B
