000 to $14,999","5,040","+/-1,243","3,797","6,283"
"C19037A",16.000,"$15,000 to $24,999","10,190","+/-1,820","8,370","12,010"
"C19037A",17.000,"$25,000 to $34,999","6,988","+/-1,532","5,456","8,520"
"C19037A",18.000,"$35,000 to $49,999","12,104","+/-1,741","10,363","13,845"
"C19037A",19.000,"$50,000 to $74,999","14,142","+/-1,630","12,512","15,772"
"C19037A",20.000,"$75,000 to $99,999","6,623","+/-1,328","5,295","7,951"
"C19037A",21.000,"$100,000 to $149,999","4,960","+/-1,152","3,808","6,112"
"C19037A",22.
