 AGO",,,,,
"DP02",77.0,"Population 1 year and over","192,731","462","190,902","531","*"
"DP02",78.0,"Same house","79.9%","1.7","74.8%","1.9","*"
"DP02",79.0,"Different house in the U.S.","20.0%","1.7","24.7%","1.8","*"
"DP02",80.0,"Same county","11.1%","1.6","13.0%","1.5",
"DP02",81.0,"Different county","9.0%","1.0","11.8%","1.4",
"DP02",82.0,"Same state","1.0%","0.3","1.4%","0.4",
"DP02",83.0,"Different state","8.0%","1.0","10.3%","1.4",
"DP02",84.0,"Abroad","0.0%","0.1","0.5%","0.2","*"
"DP02",84.3,,,,,,
