0 years who had a birth in the past 12 months","13,857","+/-2,067","984","+/-420"
"529","English (015, 022)",103,"Unmarried women 15 to 50 years who had a birth in the past 12 months","6,501","+/-1,622","N","N"
"529","English (015, 022)",104,"As a percent of all women with a birth in the past 12 months","46.9","+/-8.3","N","N"
"529","English (015, 022)",105,"Population 30 years and over","568,176","+/-257","72,559","+/-3,486"
"529","English (015, 022)",106,"Living with grandchild(ren)","3.6","+/-0.5","2.2",
