9","3.2%","1.2","5.1%","1.7",
"DP03",79.0,"$15,000 to $24,999","10.9%","2.1","9.0%","1.7",
"DP03",80.0,"$25,000 to $34,999","12.4%","2.4","15.0%","2.2",
"DP03",81.0,"$35,000 to $49,999","18.8%","2.5","15.6%","2.4",
"DP03",82.0,"$50,000 to $74,999","23.3%","2.1","20.7%","2.5",
"DP03",83.0,"$75,000 to $99,999","11.2%","1.9","13.7%","2.5",
"DP03",84.0,"$100,000 to $149,999","10.5%","2.1","8.2%","1.7",
"DP03",85.0,"$150,000 to $199,999","1.7%","0.6","1.8%","0.6",
"DP03",86.0,"$200,000 or more","3.1%","1.2","5.6
