(CHS)
1930,UNK,CANTON,HARTFORD,CT,41.82,-72.9,SEVERAL LARGE TREES DOWN ALONG MOUNTAIN ROAD (BOX)
1933,UNK,6 N BLUFFTON,BEAUFORT,SC,32.32,-80.86,TREE REPORTED DOWN ON POWER LINE. (CHS)
1934,59,NORTH CONWAY,CARROLL,NH,44.05,-71.13,(GYX)
1937,UNK,CLYO,EFFINGHAM,GA,32.48,-81.27,TREE DOWN ON WHITAKER ROAD. (CHS)
1951,UNK,CENTRAL,HARRISON,IN,38.1,-86.15,POWER LINES DOWN. 50 MPH WIND (LMK)
1955,UNK,REIDLAND,MCCRACKEN,KY,37.01,-88.53,LARGE TREE LIMBS DOWN THROUGHOUT COMMUNITY. NUMEROUS REPORTS OF PEA SIZE HAIL AND 
