0"
"B21001I",10.000,"Veteran","859","+/-468","391","1,327"
"B21001I",11.000,"Nonveteran","4,229","+/-468","3,761","4,697"
"B21001I",12.000,"65 to 74 years:","2,562","*****","*****","*****"
"B21001I",13.000,"Veteran","764","+/-390","374","1,154"
"B21001I",14.000,"Nonveteran","1,798","+/-390","1,408","2,188"
"B21001I",15.000,"75 years and over:","1,517","*****","*****","*****"
"B21001I",16.000,"Veteran","556","+/-359","197","915"
"B21001I",17.000,"Nonveteran","961","+/-359","602","1,320"
"B21001I",18.000,"Fem
