RY PRODUCTS BEES UNSPECIFIED ,113 ,Yolo ,  ,  ,  ,  ,  ,7186900
2007 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,115 ,Yuba ,  ,  ,  ,  ,  ,55000
2007 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED ,991 ,Sum of Others ,  ,  ,  ,  ,  ,271400
2007 ,489999 ,APIARY PRODUCTS BEES UNSPECIFIED , 999, State Totals,0 ,  ,4000 ,150.00 ,    ,13727700
2007 ,482999 ,APIARY PRODUCTS BEESWAX ,13 ,Contra Costa ,  ,  ,240 ,4.00 ,LBS ,960
2007 ,482999 ,APIARY PRODUCTS BEESWAX ,19 ,Fresno ,  ,  ,63500 ,1.70 ,LBS ,108000
2007 ,
