State,Lat,Lon,Comments
1200,88,5 SW TAYLOR,MARION,MO,39.89,-91.59,(LSX)
1204,75,1 E TROY,MADISON,IL,38.73,-89.88,UP TO PENNY SIZE. (LSX)
1211,75,SAVERTON,RALLS,MO,39.64,-91.27,(LSX)
1213,88,6 SE LEBANON,LACLEDE,MO,37.62,-92.59,(SGF)
1215,88,LYNCHBURG,LACLEDE,MO,37.49,-92.29,50 MPH WINDS ALSO REPORTED (SGF)
1223,75,SE MOSCOW MILLS,LINCOLN,MO,38.95,-90.92,HAIL COVERING THE ROAD AT THE INTERSECTION OF HIGHWAY W AND MANSION. (LSX)
1228,100,FORT LEONARD WOOD,PULASKI,MO,37.71,-92.16,(SGF)
1229,75,CARL JUNCTION,JA
