,"1,489",0,0,0,0,0,0,0,111,111,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,57,0,0,36,0,0,0,416,"1,905",12,3,16
,Brunei,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cameroon,,"1,224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,224",10,0,10
,Canada,,"1,887",0,530,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,190,556,0,0,181,0,0,0,"1,931","3,818",16,16,32
,Chad,,"2,074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,074",17,0,
