063 ,1.05 ,1117 ,5463.83 ,TONS ,6103100
2007 ,268079 ,PISTACHIOS , 999, State Totals,127693 ,1.71 ,217830 ,2853.42 ,    ,621559600
2007 ,215399 ,PLUMCOTS ,991 ,Sum of Others ,2645 ,4.31 ,11400 ,1294.49 ,TONS ,14757200
2007 ,215399 ,PLUMCOTS , 999, State Totals,2645 ,4.31 ,11400 ,1294.49 ,    ,14757200
2007 ,215199 ,PLUMS ,13 ,Contra Costa ,36 ,1.61 ,58 ,1913.79 ,TONS ,111000
2007 ,215199 ,PLUMS ,17 ,El Dorado ,52 ,2.96 ,154 ,1959.74 ,TONS ,301800
2007 ,215199 ,PLUMS ,19 ,Fresno ,17624 ,7.60 ,134000 ,1
