10,000","11,903","+/-1,880","10,023","13,783"
"B19001A",3.000,"$10,000 to $14,999","11,176","+/-1,795","9,381","12,971"
"B19001A",4.000,"$15,000 to $19,999","11,976","+/-1,696","10,280","13,672"
"B19001A",5.000,"$20,000 to $24,999","12,283","+/-1,859","10,424","14,142"
"B19001A",6.000,"$25,000 to $29,999","14,485","+/-2,045","12,440","16,530"
"B19001A",7.000,"$30,000 to $34,999","14,037","+/-1,955","12,082","15,992"
"B19001A",8.000,"$35,000 to $39,999","13,892","+/-2,323","11,569","16,215"
"B19001A",9.000,"
