who had a birth in the past 12 months",,,"6,501","+/-1,622"
"001","Total population",104,"As a percent of all women with a birth in the past 12 months",,,"46.9","+/-8.3"
"001","Total population",105,"Population 30 years and over",,,"568,176","+/-257"
"001","Total population",106,"Living with grandchild(ren)",,,"3.6","+/-0.5"
"001","Total population",107,"Responsible for grandchild(ren)",,,"45.3","+/-6.3"
"001","Total population",108,"Civilian population 18 years and over",,,"731,674","+/-1,043"
"001","Total
