4","16,437","16,212","16,157","16,157"
Herndon borough,Pennsylvania,362,366,370,373,377,382,383,383
Highspire borough,Pennsylvania,"2,625","2,640","2,671","2,687","2,697","2,716","2,720","2,720"
Hollidaysburg borough,Pennsylvania,"5,519","5,365","5,342","5,345","5,369","5,370","5,368","5,368"
Homer City borough,Pennsylvania,"1,755","1,770","1,791","1,797","1,811","1,838","1,844","1,844"
Homestead borough,Pennsylvania,"3,535","3,586","3,620","3,649","3,519","3,559","3,569","3,569"
Homewood borough,Penn
