apita income (dollars)","20,233","+/-542","18,515","+/-1,002"
"573","American (993-994)",237,"Male","118,428","+/-4,292","31,002","+/-3,160"
"573","American (993-994)",238,"Female","81,602","+/-4,138","22,600","+/-2,678"
"573","American (993-994)",239,"Male","42,638","+/-1,869","39,319","+/-2,542"
"573","American (993-994)",240,"Female","33,505","+/-1,487","32,158","+/-3,540"
"573","American (993-994)",241,"Male","34,427","+/-1,340","33,188","+/-2,284"
"573","American (993-994)",242,"Female","26,447","+/-77
