4"," 68","         5,226","         3,398","         7,054"
"50000US4211","4"," 69","        11,482","         8,396","        14,568"
"50000US4211","4"," 70","        26,548","        22,054","        31,042"
"50000US4211","4"," 71","        32,874","        28,295","        37,453"
"50000US4211","4"," 72","         9,551","         6,658","        12,444"
"50000US4211","4"," 73","         4,630","         2,894","         6,366"
"50000US4211","4"," 74","         1,020","           973","         1,0
