
"B24030",160.000,"Other health and personal care stores","293","+/-243","50","536"
"B24030",161.000,"Gasoline stations","1,184","+/-531","653","1,715"
"B24030",162.000,"Clothing and clothing accessories, including shoe, stores","771","+/-375","396","1,146"
"B24030",163.000,"Jewelry, luggage, and leather goods stores","61","+/-115","0","176"
"B24030",164.000,"Sporting goods, camera, and hobby and toy stores","153","+/-151","2","304"
"B24030",165.000,"Sewing, needlework, and piece goods stores","52","+/-67",
