3","0.6%","0.2",
"DP02",140.0,"Scotch-Irish","1.8%","0.4","1.6%","0.5",
"DP02",141.0,"Scottish","2.6%","0.5","2.6%","0.6",
"DP02",142.0,"Slovak","0.6%","0.3","0.2%","0.1",
"DP02",143.0,"Subsaharan African","0.0%","0.1","0.7%","0.6",
"DP02",144.0,"Swedish","1.5%","0.4","1.1%","0.3",
"DP02",145.0,"Swiss","0.1%","0.1","0.2%","0.1",
"DP02",146.0,"Ukrainian","0.4%","0.2","0.9%","0.8",
"DP02",147.0,"Welsh","1.0%","0.3","0.6%","0.2",
"DP02",148.0,"West Indian (excluding Hispanic origin groups)","0.4%","0.2","0.2%"
