","3,271","3,259","3,259"
Walla Walla County,Washington,"56,149","55,357","55,290","55,180","55,180"
.College Place city,Washington,"8,264","8,079","7,874","7,816","7,818"
.Prescott town,Washington,322,317,315,314,314
.Waitsburg city,Washington,"1,222","1,210","1,213","1,212","1,212"
.Walla Walla city,Washington,"29,818","29,492","29,699","29,686","29,686"
.Balance of Walla Walla County,Washington,"16,523","16,259","16,189","16,152","16,150"
Whatcom County,Washington,"174,362","170,673","167,597","166,814",
