","1,162,985 ","276,345 ","127,907 ","148,438 ","41,640 ","20,325 ","21,315 "
29,"2,487,167 ","1,233,264 ","1,253,903 ","2,172,173 ","1,085,654 ","1,086,519 ","274,446 ","127,750 ","146,696 ","40,548 ","19,860 ","20,688 "
30,"2,487,628 ","1,231,863 ","1,255,765 ","2,158,216 ","1,077,937 ","1,080,279 ","286,855 ","132,758 ","154,097 ","42,557 ","21,168 ","21,389 "
31,"2,320,918 ","1,147,209 ","1,173,709 ","2,036,088 ","1,015,053 ","1,021,035 ","247,148 ","113,484 ","133,664 ","37,682 ","18,672 ","19,010 "
32
