","     Household population","     2,243,712","   100%","     2,286,228","   100%","        42,516","*****","- -"
"        1","      68","          Householder","       824,475","  36.7%","       832,988","  36.4%","- 0.3%","+/-1.0%","no"
"        1","      69","          Spouse","       387,145","  17.3%","       398,748","  17.4%","   0.1%","+/-1.0%","no"
"        1","      70","          Child","       667,985","  29.8%","       676,853","  29.6%","- 0.2%","+/-1.2%","no"
"        1","      71","    
