-78.56,TREES DOWN (CTP)
0105,70,4 WSW MONROE,MARION,IA,41.49,-93.18,4-6 INCH LIMBS BLOWN DOWN. (DMX)
0115,UNK,TRENTON,GRUNDY,MO,40.08,-93.6,TREE LIMBS DOWN...ESTIMATED UP TO A FOOT IN DIAMETER. (EAX)
0130,UNK,KEOSAUQUA,VAN BUREN,IA,40.73,-91.96,SMALL TREES AND NUMEROUS BRANCHES DOWN ALONG J40 FROM LEBANON TO KEOSAUQUA. DELAYED REPORT. (DVN)
0145,UNK,WILLOUGHBY,LAKE,OH,41.65,-81.41,A FEW LARGE TREE LIMBS WERE DOWNED. (CLE)
0157,60,NORWALK,WARREN,IA,41.5,-93.68,(DMX)
0158,60,8 N PRAIRIE CITY,PERKINS,SD,45.65,
