","870,369 ","948,687 ","174,518 ","80,195 ","94,323 ","16,868 ","8,965 ","7,903 "
58,"1,942,941 ","925,843 ","1,017,098 ","1,761,243 ","840,353 ","920,890 ","165,355 ","76,542 ","88,813 ","16,343 ","8,948 ","7,395 "
59,"1,896,914 ","899,382 ","997,532 ","1,704,840 ","809,005 ","895,835 ","175,842 ","81,129 ","94,713 ","16,232 ","9,248 ","6,984 "
60,"1,912,080 ","903,314 ","1,008,766 ","1,722,935 ","814,142 ","908,793 ","173,235 ","80,050 ","93,185 ","15,910 ","9,122 ","6,788 "
61,"1,791,616 ","841,000 ","9
