       1","      12","55 to 59 years","  238,328","   4.7%","       261,215","   4.9%","   0.2%","+/-0.2%","no"
"        1","      13","60 to 64 years","  199,253","   4.0%","       229,873","   4.3%","   0.3%","+/-0.2%","yes"
"        1","      14","65 to 74 years","  362,581","   7.2%","       365,444","   6.8%","- 0.4%","+/-0.2%","yes"
"        1","      15","75 to 84 years","  221,383","   4.4%","       245,877","   4.6%","   0.2%","+/-0.2%","no"
"        1","      16","85 years and over","   57,802
