men 15 to 50 years who had a birth in the past 12 months",,,"5,050","+/-1,689"
"001","Total population",104,"As a percent of all women with a birth in the past 12 months",,,"45.1","+/-10.7"
"001","Total population",105,"Population 30 years and over",,,"471,068","+/-4,846"
"001","Total population",106,"Living with grandchild(ren)",,,"3.0","+/-0.5"
"001","Total population",107,"Responsible for grandchild(ren)",,,"42.5","+/-7.9"
"001","Total population",108,"Civilian population 18 years and over",,,"598,979","
