, NJ",7,1300,1336,36,1721,53,1814,15,1429,1829,240,278,0,212,0,0,28
American,7/10,224,1412,MCI,"Kansas City, MO",ORD,"Chicago, IL",4,1745,1817,32,2201,82,2323,7,1915,2330,255,403,0,245,0,0,10
Delta,7/13,224,95,JFK,"New York, NY",CVG,"Cincinnati, OH",7,1510,1510,0,1854,96,2030,8,1800,2038,158,589,0,158,0,0,0
Mesa,7/10,223,2831,PHX,"Phoenix, AZ",TUS,"Tucson, AZ",4,1958,1954,-4,2337,21,2358,6,2046,4,198,110,0,198,0,0,0
Delta,7/13,222,836,ATL,"Atlanta, GA",EWR,"Newark, NJ",7,1000,1034,34,1416,117,1613,8,121
